id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2024-03-02 02:00:00;13567.29900000
S;SUL;2024-03-02 02:00:00;13340.82800000
SE;SUDESTE;2024-03-02 02:00:00;43871.23599999
N;NORTE;2024-03-02 03:00:00;7273.99200000
NE;NORDESTE;2024-03-02 03:00:00;13425.27800000
S;SUL;2024-03-02 03:00:00;12638.75299999
SE;SUDESTE;2024-03-02 03:00:00;42257.49300000
N;NORTE;2024-03-02 04:00:00;7106.64299999
NE;NORDESTE;2024-03-02 04:00:00;13274.40499999
S;SUL;2024-03-02 04:00:00;12394.66299999
SE;SUDESTE;2024-03-02 04:00:00;41777.77199999
N;NORTE;2024-03-02 05:00:00;6953.06100000
NE;NORDESTE;2024-03-02 05:00:00;12772.58499999
S;SUL;2024-03-02 05:00:00;12387.10899999
SE;SUDESTE;2024-03-02 05:00:00;41802.39499999
N;NORTE;2024-03-02 06:00:00;6642.40900000
NE;NORDESTE;2024-03-02 06:00:00;12237.58700000
S;SUL;2024-03-02 06:00:00;12429.01399999
SE;SUDESTE;2024-03-02 06:00:00;41757.32499999
N;NORTE;2024-03-02 07:00:00;6515.33400000
NE;NORDESTE;2024-03-02 07:00:00;12249.87600000
S;SUL;2024-03-02 07:00:00;13176.32499999
SE;SUDESTE;2024-03-02 07:00:00;43109.01200000
N;NORTE;2024-03-02 08:00:00;6685.94400000
NE;NORDESTE;2024-03-02 08:00:00;12722.34600000
S;SUL;2024-03-02 08:00:00;13781.75099999
SE;SUDESTE;2024-03-02 08:00:00;44541.74599999
N;NORTE;2024-03-02 09:00:00;6800.95200000
NE;NORDESTE;2024-03-02 09:00:00;12969.19000000
S;SUL;2024-03-02 09:00:00;14038.60700000
SE;SUDESTE;2024-03-02 09:00:00;45737.47300000
N;NORTE;2024-03-02 10:00:00;6893.20199999
NE;NORDESTE;2024-03-02 10:00:00;13152.71900000
S;SUL;2024-03-02 10:00:00;14311.01000000
SE;SUDESTE;2024-03-02 10:00:00;46846.46200000
N;NORTE;2024-03-02 11:00:00;6852.78800000
NE;NORDESTE;2024-03-02 11:00:00;13084.29000000
S;SUL;2024-03-02 11:00:00;14617.48800000
SE;SUDESTE;2024-03-02 11:00:00;47540.96099999
N;NORTE;2024-03-02 12:00:00;6594.54199999
NE;NORDESTE;2024-03-02 12:00:00;12728.34000000
S;SUL;2024-03-02 12:00:00;14493.47300000
SE;SUDESTE;2024-03-02 12:00:00;47690.74800000
N;NORTE;2024-03-02 13:00:00;6632.37500000
NE;NORDESTE;2024-03-02 13:00:00;12547.61100000
S;SUL;2024-03-02 13:00:00;14717.06700000
SE;SUDESTE;2024-03-02 13:00:00;47357.22100000
N;NORTE;2024-03-02 14:00:00;6849.36100000
NE;NORDESTE;2024-03-02 14:00:00;12610.37500000
S;SUL;2024-03-02 14:00:00;14817.76000000
SE;SUDESTE;2024-03-02 14:00:00;47040.27200000
N;NORTE;2024-03-02 15:00:00;6991.73100000
NE;NORDESTE;2024-03-02 15:00:00;12700.72300000
S;SUL;2024-03-02 15:00:00;14613.10700000
SE;SUDESTE;2024-03-02 15:00:00;46895.63400000
N;NORTE;2024-03-02 16:00:00;7068.69000000
NE;NORDESTE;2024-03-02 16:00:00;12848.17299999
S;SUL;2024-03-02 16:00:00;14560.14600000
SE;SUDESTE;2024-03-02 16:00:00;46448.47399999
N;NORTE;2024-03-02 17:00:00;7123.64000000
NE;NORDESTE;2024-03-02 17:00:00;13307.59800000
S;SUL;2024-03-02 17:00:00;14834.88100000
SE;SUDESTE;2024-03-02 17:00:00;46601.52099999
N;NORTE;2024-03-02 18:00:00;7325.20100000
NE;NORDESTE;2024-03-02 18:00:00;14368.44300000
S;SUL;2024-03-02 18:00:00;15216.51900000
SE;SUDESTE;2024-03-02 18:00:00;48641.92800000
N;NORTE;2024-03-02 19:00:00;7691.65300000
NE;NORDESTE;2024-03-02 19:00:00;14430.33200000
S;SUL;2024-03-02 19:00:00;16322.85600000
SE;SUDESTE;2024-03-02 19:00:00;50785.14500000
N;NORTE;2024-03-02 20:00:00;7751.78599999
NE;NORDESTE;2024-03-02 20:00:00;14398.42700000
S;SUL;2024-03-02 20:00:00;16100.74800000
SE;SUDESTE;2024-03-02 20:00:00;49934.15100000
N;NORTE;2024-03-02 21:00:00;7836.27700000
NE;NORDESTE;2024-03-02 21:00:00;14527.21300000
S;SUL;2024-03-02 21:00:00;15599.31900000
SE;SUDESTE;2024-03-02 21:00:00;48672.76500000
N;NORTE;2024-03-02 22:00:00;7768.94599999
NE;NORDESTE;2024-03-02 22:00:00;14467.26500000
S;SUL;2024-03-02 22:00:00;15009.91899999
SE;SUDESTE;2024-03-02 22:00:00;47065.95500000
N;NORTE;2024-03-02 23:00:00;7784.77200000
NE;NORDESTE;2024-03-02 23:00:00;14259.23400000
S;SUL;2024-03-02 23:00:00;14343.99199999
SE;SUDESTE;2024-03-02 23:00:00;45475.47100000
N;NORTE;2024-03-03 00:00:00;7343.35400000
NE;NORDESTE;2024-03-03 00:00:00;13990.45600000
S;SUL;2024-03-03 00:00:00;13557.18899999
SE;SUDESTE;2024-03-03 00:00:00;43404.31400000
N;NORTE;2024-03-03 01:00:00;6940.84800000
NE;NORDESTE;2024-03-03 01:00:00;13724.12799999
S;SUL;2024-03-03 01:00:00;12838.40499999
SE;SUDESTE;2024-03-03 01:00:00;41511.32699999
N;NORTE;2024-03-03 02:00:00;6956.25099999
NE;NORDESTE;2024-03-03 02:00:00;13233.89699999
S;SUL;2024-03-03 02:00:00;12226.48900000
SE;SUDESTE;2024-03-03 02:00:00;40135.38499999
N;NORTE;2024-03-03 03:00:00;7131.96900000
NE;NORDESTE;2024-03-03 03:00:00;13024.93400000
S;SUL;2024-03-03 03:00:00;11813.10999999
SE;SUDESTE;2024-03-03 03:00:00;39032.11099999
N;NORTE;2024-03-03 04:00:00;7004.15799999
NE;NORDESTE;2024-03-03 04:00:00;12753.02500000
S;SUL;2024-03-03 04:00:00;11511.09499999
SE;SUDESTE;2024-03-03 04:00:00;38416.35000000
N;NORTE;2024-03-03 05:00:00;6938.74900000
NE;NORDESTE;2024-03-03 05:00:00;12232.41800000
S;SUL;2024-03-03 05:00:00;11269.93500000
SE;SUDESTE;2024-03-03 05:00:00;38115.43600000
N;NORTE;2024-03-03 06:00:00;6721.44699999
NE;NORDESTE;2024-03-03 06:00:00;11469.13399999
S;SUL;2024-03-03 06:00:00;10978.33300000
SE;SUDESTE;2024-03-03 06:00:00;37330.64299999
N;NORTE;2024-03-03 07:00:00;6460.07000000
NE;NORDESTE;2024-03-03 07:00:00;11135.94000000
S;SUL;2024-03-03 07:00:00;11360.09200000
SE;SUDESTE;2024-03-03 07:00:00;37967.32099999
N;NORTE;2024-03-03 08:00:00;6399.29199999
NE;NORDESTE;2024-03-03 08:00:00;10952.71099999
S;SUL;2024-03-03 08:00:00;11739.92600000
SE;SUDESTE;2024-03-03 08:00:00;38707.10599999
N;NORTE;2024-03-03 09:00:00;6397.75999999
NE;NORDESTE;2024-03-03 09:00:00;10924.09999999
S;SUL;2024-03-03 09:00:00;12089.51900000
SE;SUDESTE;2024-03-03 09:00:00;39532.61999999
N;NORTE;2024-03-03 10:00:00;6372.82300000
NE;NORDESTE;2024-03-03 10:00:00;10855.10899999
S;SUL;2024-03-03 10:00:00;12602.56699999
SE;SUDESTE;2024-03-03 10:00:00;40660.10999999
N;NORTE;2024-03-03 11:00:00;6293.86200000
NE;NORDESTE;2024-03-03 11:00:00;11002.21699999
S;SUL;2024-03-03 11:00:00;13091.26200000
SE;SUDESTE;2024-03-03 11:00:00;42088.98499999
N;NORTE;2024-03-03 12:00:00;6225.46700000
NE;NORDESTE;2024-03-03 12:00:00;10824.93600000
S;SUL;2024-03-03 12:00:00;12885.15200000
SE;SUDESTE;2024-03-03 12:00:00;42582.71300000
N;NORTE;2024-03-03 13:00:00;6310.72900000
NE;NORDESTE;2024-03-03 13:00:00;10810.74500000
S;SUL;2024-03-03 13:00:00;13003.85800000
SE;SUDESTE;2024-03-03 13:00:00;42479.49999999
N;NORTE;2024-03-03 14:00:00;6573.83100000
NE;NORDESTE;2024-03-03 14:00:00;11193.41299999
S;SUL;2024-03-03 14:00:00;13128.35400000
SE;SUDESTE;2024-03-03 14:00:00;42495.76200000
N;NORTE;2024-03-03 15:00:00;6632.45399999
NE;NORDESTE;2024-03-03 15:00:00;11504.95100000
S;SUL;2024-03-03 15:00:00;13096.60600000
SE;SUDESTE;2024-03-03 15:00:00;42635.20900000
N;NORTE;2024-03-03 16:00:00;6614.61399999
NE;NORDESTE;2024-03-03 16:00:00;11752.19000000
S;SUL;2024-03-03 16:00:00;13151.53699999
SE;SUDESTE;2024-03-03 16:00:00;43430.02099999
N;NORTE;2024-03-03 17:00:00;6618.49500000
NE;NORDESTE;2024-03-03 17:00:00;12218.57500000
S;SUL;2024-03-03 17:00:00;13493.36099999
SE;SUDESTE;2024-03-03 17:00:00;44801.50400000
N;NORTE;2024-03-03 18:00:00;6898.98899999
NE;NORDESTE;2024-03-03 18:00:00;13483.90100000
S;SUL;2024-03-03 18:00:00;14039.21900000
SE;SUDESTE;2024-03-03 18:00:00;46863.54400000
N;NORTE;2024-03-03 19:00:00;7185.79800000
NE;NORDESTE;2024-03-03 19:00:00;13595.32700000
S;SUL;2024-03-03 19:00:00;15222.13600000
SE;SUDESTE;2024-03-03 19:00:00;48953.80499999
N;NORTE;2024-03-03 20:00:00;7201.99400000
NE;NORDESTE;2024-03-03 20:00:00;13602.88000000
S;SUL;2024-03-03 20:00:00;15345.01799999
SE;SUDESTE;2024-03-03 20:00:00;48832.88499999
N;NORTE;2024-03-03 21:00:00;7402.15499999
NE;NORDESTE;2024-03-03 21:00:00;13830.39000000
S;SUL;2024-03-03 21:00:00;15229.33499999
SE;SUDESTE;2024-03-03 21:00:00;48493.62999999
N;NORTE;2024-03-03 22:00:00;7582.99099999
NE;NORDESTE;2024-03-03 22:00:00;13947.30800000
S;SUL;2024-03-03 22:00:00;14827.48800000
SE;SUDESTE;2024-03-03 22:00:00;47571.80599999
N;NORTE;2024-03-03 23:00:00;7660.73200000
NE;NORDESTE;2024-03-03 23:00:00;13844.71900000
S;SUL;2024-03-03 23:00:00;14066.65800000
SE;SUDESTE;2024-03-03 23:00:00;45397.43599999
N;NORTE;2024-03-04 00:00:00;7612.49900000
NE;NORDESTE;2024-03-04 00:00:00;13457.93999999
S;SUL;2024-03-04 00:00:00;13371.22000000
SE;SUDESTE;2024-03-04 00:00:00;43255.03500000
N;NORTE;2024-03-04 01:00:00;7501.33699999
NE;NORDESTE;2024-03-04 01:00:00;13024.35200000
S;SUL;2024-03-04 01:00:00;12777.62700000
SE;SUDESTE;2024-03-04 01:00:00;41602.39200000
N;NORTE;2024-03-04 02:00:00;7336.20999999
NE;NORDESTE;2024-03-04 02:00:00;12675.79900000
S;SUL;2024-03-04 02:00:00;12312.92900000
SE;SUDESTE;2024-03-04 02:00:00;40311.62000000
N;NORTE;2024-03-04 03:00:00;7220.65500000
NE;NORDESTE;2024-03-04 03:00:00;12466.52099999
S;SUL;2024-03-04 03:00:00;12135.62200000
SE;SUDESTE;2024-03-04 03:00:00;39502.34399999
N;NORTE;2024-03-04 04:00:00;7146.17100000
NE;NORDESTE;2024-03-04 04:00:00;12357.01100000
S;SUL;2024-03-04 04:00:00;12154.66700000
SE;SUDESTE;2024-03-04 04:00:00;39518.85000000
N;NORTE;2024-03-04 05:00:00;7082.07000000
NE;NORDESTE;2024-03-04 05:00:00;12047.63100000
S;SUL;2024-03-04 05:00:00;12717.29300000
SE;SUDESTE;2024-03-04 05:00:00;40883.41799999
N;NORTE;2024-03-04 06:00:00;6855.33200000
NE;NORDESTE;2024-03-04 06:00:00;11755.76999999
S;SUL;2024-03-04 06:00:00;13665.34199999
SE;SUDESTE;2024-03-04 06:00:00;42945.93399999
N;NORTE;2024-03-04 07:00:00;6854.86000000
NE;NORDESTE;2024-03-04 07:00:00;12526.88399999
S;SUL;2024-03-04 07:00:00;15222.93299999
SE;SUDESTE;2024-03-04 07:00:00;45987.13499999
N;NORTE;2024-03-04 08:00:00;7243.93600000
NE;NORDESTE;2024-03-04 08:00:00;13531.09899999
S;SUL;2024-03-04 08:00:00;16991.48300000
SE;SUDESTE;2024-03-04 08:00:00;49480.48499999
N;NORTE;2024-03-04 09:00:00;7348.48200000
NE;NORDESTE;2024-03-04 09:00:00;14005.61599999
S;SUL;2024-03-04 09:00:00;17552.79599999
SE;SUDESTE;2024-03-04 09:00:00;51811.21700000
N;NORTE;2024-03-04 10:00:00;7398.05800000
NE;NORDESTE;2024-03-04 10:00:00;14061.67600000
S;SUL;2024-03-04 10:00:00;18024.27299999
SE;SUDESTE;2024-03-04 10:00:00;53837.47599999
N;NORTE;2024-03-04 11:00:00;7497.20800000
NE;NORDESTE;2024-03-04 11:00:00;14078.52299999
S;SUL;2024-03-04 11:00:00;18263.83600000
SE;SUDESTE;2024-03-04 11:00:00;54540.88499999
N;NORTE;2024-03-04 12:00:00;7478.87899999
NE;NORDESTE;2024-03-04 12:00:00;13765.86300000
S;SUL;2024-03-04 12:00:00;17202.92499999
SE;SUDESTE;2024-03-04 12:00:00;54297.02099999
N;NORTE;2024-03-04 13:00:00;7689.29800000
NE;NORDESTE;2024-03-04 13:00:00;14227.50199999
S;SUL;2024-03-04 13:00:00;17992.24199999
SE;SUDESTE;2024-03-04 13:00:00;55416.39700000
N;NORTE;2024-03-04 14:00:00;7835.37000000
NE;NORDESTE;2024-03-04 14:00:00;14522.68700000
S;SUL;2024-03-04 14:00:00;18289.87799999
SE;SUDESTE;2024-03-04 14:00:00;56110.35999999
N;NORTE;2024-03-04 15:00:00;7935.03700000
NE;NORDESTE;2024-03-04 15:00:00;14519.71700000
S;SUL;2024-03-04 15:00:00;18036.33299999
SE;SUDESTE;2024-03-04 15:00:00;56006.81999999
N;NORTE;2024-03-04 16:00:00;7905.04799999
NE;NORDESTE;2024-03-04 16:00:00;14390.78200000
S;SUL;2024-03-04 16:00:00;17660.64500000
SE;SUDESTE;2024-03-04 16:00:00;55223.82600000
N;NORTE;2024-03-04 17:00:00;7467.91000000
NE;NORDESTE;2024-03-04 17:00:00;13682.32100000
S;SUL;2024-03-04 17:00:00;16567.19600000
SE;SUDESTE;2024-03-04 17:00:00;52427.79800000
N;NORTE;2024-03-04 18:00:00;7233.01700000
NE;NORDESTE;2024-03-04 18:00:00;14244.64200000
S;SUL;2024-03-04 18:00:00;15776.37500000
SE;SUDESTE;2024-03-04 18:00:00;52318.58399999
N;NORTE;2024-03-04 19:00:00;7433.41900000
NE;NORDESTE;2024-03-04 19:00:00;14233.94200000
S;SUL;2024-03-04 19:00:00;16459.25400000
SE;SUDESTE;2024-03-04 19:00:00;54345.65400000
N;NORTE;2024-03-04 20:00:00;7521.30600000
NE;NORDESTE;2024-03-04 20:00:00;14328.62100000
S;SUL;2024-03-04 20:00:00;16145.35299999
SE;SUDESTE;2024-03-04 20:00:00;54491.26699999
N;NORTE;2024-03-04 21:00:00;7662.04099999
NE;NORDESTE;2024-03-04 21:00:00;14664.43600000
S;SUL;2024-03-04 21:00:00;15827.14000000
SE;SUDESTE;2024-03-04 21:00:00;54169.92399999
N;NORTE;2024-03-04 22:00:00;7753.96100000
NE;NORDESTE;2024-03-04 22:00:00;14575.81100000
S;SUL;2024-03-04 22:00:00;15115.64700000
SE;SUDESTE;2024-03-04 22:00:00;52102.59500000
N;NORTE;2024-03-04 23:00:00;7672.95000000
NE;NORDESTE;2024-03-04 23:00:00;14128.99099999
S;SUL;2024-03-04 23:00:00;14050.54400000
SE;SUDESTE;2024-03-04 23:00:00;49263.91200000
N;NORTE;2024-03-05 00:00:00;7555.01900000
NE;NORDESTE;2024-03-05 00:00:00;13654.56100000
S;SUL;2024-03-05 00:00:00;13109.26799999
SE;SUDESTE;2024-03-05 00:00:00;46578.14900000
N;NORTE;2024-03-05 01:00:00;7400.75500000
NE;NORDESTE;2024-03-05 01:00:00;13359.59299999
S;SUL;2024-03-05 01:00:00;12463.47999999
SE;SUDESTE;2024-03-05 01:00:00;44505.81000000
N;NORTE;2024-03-05 02:00:00;7278.51399999
NE;NORDESTE;2024-03-05 02:00:00;13033.43200000
S;SUL;2024-03-05 02:00:00;11958.19100000
SE;SUDESTE;2024-03-05 02:00:00;43172.03500000
N;NORTE;2024-03-05 03:00:00;7137.13800000
NE;NORDESTE;2024-03-05 03:00:00;12805.01299999
S;SUL;2024-03-05 03:00:00;11683.09500000
SE;SUDESTE;2024-03-05 03:00:00;42429.78099999
N;NORTE;2024-03-05 04:00:00;7034.86600000
NE;NORDESTE;2024-03-05 04:00:00;12650.00900000
S;SUL;2024-03-05 04:00:00;11680.02000000
SE;SUDESTE;2024-03-05 04:00:00;42264.46799999
N;NORTE;2024-03-05 05:00:00;6983.44700000
NE;NORDESTE;2024-03-05 05:00:00;12330.19400000
S;SUL;2024-03-05 05:00:00;12269.82300000
SE;SUDESTE;2024-03-05 05:00:00;43441.96800000
N;NORTE;2024-03-05 06:00:00;6713.00000000
NE;NORDESTE;2024-03-05 06:00:00;11718.61899999
S;SUL;2024-03-05 06:00:00;13189.71300000
SE;SUDESTE;2024-03-05 06:00:00;45254.32800000
N;NORTE;2024-03-05 07:00:00;6685.21199999
NE;NORDESTE;2024-03-05 07:00:00;12174.11300000
S;SUL;2024-03-05 07:00:00;14333.39500000
SE;SUDESTE;2024-03-05 07:00:00;48375.18099999
N;NORTE;2024-03-05 08:00:00;7043.07599999
NE;NORDESTE;2024-03-05 08:00:00;13045.56800000
S;SUL;2024-03-05 08:00:00;15394.73799999
SE;SUDESTE;2024-03-05 08:00:00;51719.75700000
N;NORTE;2024-03-05 09:00:00;7217.64099999
NE;NORDESTE;2024-03-05 09:00:00;13372.89499999
S;SUL;2024-03-05 09:00:00;15614.21699999
SE;SUDESTE;2024-03-05 09:00:00;53734.61300000
N;NORTE;2024-03-05 10:00:00;7465.54100000
NE;NORDESTE;2024-03-05 10:00:00;13811.84000000
S;SUL;2024-03-05 10:00:00;16045.02599999
SE;SUDESTE;2024-03-05 10:00:00;55185.18200000
N;NORTE;2024-03-05 11:00:00;7581.00899999
NE;NORDESTE;2024-03-05 11:00:00;14103.42899999
S;SUL;2024-03-05 11:00:00;16273.09400000
SE;SUDESTE;2024-03-05 11:00:00;55488.25700000
N;NORTE;2024-03-05 12:00:00;7490.11000000
NE;NORDESTE;2024-03-05 12:00:00;14155.47500000
S;SUL;2024-03-05 12:00:00;15225.22199999
SE;SUDESTE;2024-03-05 12:00:00;54368.55899999
N;NORTE;2024-03-05 13:00:00;7697.14699999
NE;NORDESTE;2024-03-05 13:00:00;14342.79800000
S;SUL;2024-03-05 13:00:00;15912.12300000
SE;SUDESTE;2024-03-05 13:00:00;55301.50299999
N;NORTE;2024-03-05 14:00:00;8059.70999999
NE;NORDESTE;2024-03-05 14:00:00;14645.41099999
S;SUL;2024-03-05 14:00:00;16148.47800000
SE;SUDESTE;2024-03-05 14:00:00;56618.89899999
N;NORTE;2024-03-05 15:00:00;8137.26799999
NE;NORDESTE;2024-03-05 15:00:00;14420.62500000
S;SUL;2024-03-05 15:00:00;16286.83600000
SE;SUDESTE;2024-03-05 15:00:00;57022.12699999
N;NORTE;2024-03-05 16:00:00;7903.30299999
NE;NORDESTE;2024-03-05 16:00:00;14032.67600000
S;SUL;2024-03-05 16:00:00;16307.67199999
SE;SUDESTE;2024-03-05 16:00:00;55992.08599999
N;NORTE;2024-03-05 17:00:00;7594.63700000
NE;NORDESTE;2024-03-05 17:00:00;13318.80800000
S;SUL;2024-03-05 17:00:00;15597.90200000
SE;SUDESTE;2024-03-05 17:00:00;52825.99300000
N;NORTE;2024-03-05 18:00:00;7469.82700000
NE;NORDESTE;2024-03-05 18:00:00;13905.10500000
S;SUL;2024-03-05 18:00:00;15017.26400000
SE;SUDESTE;2024-03-05 18:00:00;52579.39199999
N;NORTE;2024-03-05 19:00:00;7733.91799999
NE;NORDESTE;2024-03-05 19:00:00;13983.09799999
S;SUL;2024-03-05 19:00:00;16008.31699999
SE;SUDESTE;2024-03-05 19:00:00;53882.32300000
N;NORTE;2024-03-05 20:00:00;7967.79000000
NE;NORDESTE;2024-03-05 20:00:00;14049.47500000
S;SUL;2024-03-05 20:00:00;15643.11900000
SE;SUDESTE;2024-03-05 20:00:00;53566.42200000
N;NORTE;2024-03-05 21:00:00;8157.09400000
NE;NORDESTE;2024-03-05 21:00:00;14358.61699999
S;SUL;2024-03-05 21:00:00;15294.13699999
SE;SUDESTE;2024-03-05 21:00:00;53110.08000000
N;NORTE;2024-03-05 22:00:00;8244.04400000
NE;NORDESTE;2024-03-05 22:00:00;14209.81999999
S;SUL;2024-03-05 22:00:00;14539.38499999
SE;SUDESTE;2024-03-05 22:00:00;50837.35299999
N;NORTE;2024-03-05 23:00:00;8143.26699999
NE;NORDESTE;2024-03-05 23:00:00;13835.95799999
S;SUL;2024-03-05 23:00:00;13377.64699999
SE;SUDESTE;2024-03-05 23:00:00;48341.24300000
N;NORTE;2024-03-06 00:00:00;7924.69800000
NE;NORDESTE;2024-03-06 00:00:00;13328.39199999
S;SUL;2024-03-06 00:00:00;12461.80399999
SE;SUDESTE;2024-03-06 00:00:00;45648.18800000
N;NORTE;2024-03-06 01:00:00;7730.01599999
NE;NORDESTE;2024-03-06 01:00:00;12910.17000000
S;SUL;2024-03-06 01:00:00;11715.93700000
SE;SUDESTE;2024-03-06 01:00:00;43622.81500000
N;NORTE;2024-03-06 02:00:00;7638.27000000
NE;NORDESTE;2024-03-06 02:00:00;12545.49300000
S;SUL;2024-03-06 02:00:00;11288.86000000
SE;SUDESTE;2024-03-06 02:00:00;42099.19100000
N;NORTE;2024-03-06 03:00:00;7407.00500000
NE;NORDESTE;2024-03-06 03:00:00;12306.46999999
S;SUL;2024-03-06 03:00:00;11130.58099999
SE;SUDESTE;2024-03-06 03:00:00;41473.78599999
N;NORTE;2024-03-06 04:00:00;7269.05300000
NE;NORDESTE;2024-03-06 04:00:00;12181.98500000
S;SUL;2024-03-06 04:00:00;11182.89400000
SE;SUDESTE;2024-03-06 04:00:00;41382.63900000
N;NORTE;2024-03-06 05:00:00;7094.87499999
NE;NORDESTE;2024-03-06 05:00:00;11954.15000000
S;SUL;2024-03-06 05:00:00;11780.94399999
SE;SUDESTE;2024-03-06 05:00:00;42856.46200000
N;NORTE;2024-03-06 06:00:00;6837.41200000
NE;NORDESTE;2024-03-06 06:00:00;11565.96500000
S;SUL;2024-03-06 06:00:00;12881.75199999
SE;SUDESTE;2024-03-06 06:00:00;44819.31100000
N;NORTE;2024-03-06 07:00:00;6846.99800000
NE;NORDESTE;2024-03-06 07:00:00;12053.49699999
S;SUL;2024-03-06 07:00:00;14240.94999999
SE;SUDESTE;2024-03-06 07:00:00;47334.02300000
N;NORTE;2024-03-06 08:00:00;7243.76800000
NE;NORDESTE;2024-03-06 08:00:00;12859.67700000
S;SUL;2024-03-06 08:00:00;15379.06200000
SE;SUDESTE;2024-03-06 08:00:00;50023.00300000
N;NORTE;2024-03-06 09:00:00;7620.89299999
NE;NORDESTE;2024-03-06 09:00:00;13323.41099999
S;SUL;2024-03-06 09:00:00;15724.25200000
SE;SUDESTE;2024-03-06 09:00:00;51808.54299999
N;NORTE;2024-03-06 10:00:00;7789.50199999
NE;NORDESTE;2024-03-06 10:00:00;13891.58200000
S;SUL;2024-03-06 10:00:00;16188.24600000
SE;SUDESTE;2024-03-06 10:00:00;53333.11800000
N;NORTE;2024-03-06 11:00:00;7764.35299999
NE;NORDESTE;2024-03-06 11:00:00;13820.71299999
S;SUL;2024-03-06 11:00:00;16457.21200000
SE;SUDESTE;2024-03-06 11:00:00;53638.70100000
N;NORTE;2024-03-06 12:00:00;7858.08000000
NE;NORDESTE;2024-03-06 12:00:00;13624.46499999
S;SUL;2024-03-06 12:00:00;15598.96399999
SE;SUDESTE;2024-03-06 12:00:00;52182.61900000
N;NORTE;2024-03-06 13:00:00;8114.44700000
NE;NORDESTE;2024-03-06 13:00:00;13760.25500000
S;SUL;2024-03-06 13:00:00;16181.46499999
SE;SUDESTE;2024-03-06 13:00:00;53063.70000000
N;NORTE;2024-03-06 14:00:00;8388.65200000
NE;NORDESTE;2024-03-06 14:00:00;13987.12099999
S;SUL;2024-03-06 14:00:00;16536.35399999
SE;SUDESTE;2024-03-06 14:00:00;54790.34100000
N;NORTE;2024-03-06 15:00:00;8374.35499999
NE;NORDESTE;2024-03-06 15:00:00;13890.00400000
S;SUL;2024-03-06 15:00:00;16653.10899999
SE;SUDESTE;2024-03-06 15:00:00;55146.49200000
N;NORTE;2024-03-06 16:00:00;8084.46500000
NE;NORDESTE;2024-03-06 16:00:00;13571.44899999
S;SUL;2024-03-06 16:00:00;16613.53899999
SE;SUDESTE;2024-03-06 16:00:00;54327.84300000
N;NORTE;2024-03-06 17:00:00;7750.77300000
NE;NORDESTE;2024-03-06 17:00:00;12922.72800000
S;SUL;2024-03-06 17:00:00;15758.71800000
SE;SUDESTE;2024-03-06 17:00:00;51645.73499999
N;NORTE;2024-03-06 18:00:00;7529.10100000
NE;NORDESTE;2024-03-06 18:00:00;13632.04800000
S;SUL;2024-03-06 18:00:00;15209.47200000
SE;SUDESTE;2024-03-06 18:00:00;51648.83199999
N;NORTE;2024-03-06 19:00:00;7836.18900000
NE;NORDESTE;2024-03-06 19:00:00;13684.58399999
S;SUL;2024-03-06 19:00:00;16251.25200000
SE;SUDESTE;2024-03-06 19:00:00;53232.48499999
N;NORTE;2024-03-06 20:00:00;7967.01000000
NE;NORDESTE;2024-03-06 20:00:00;13761.57999999
S;SUL;2024-03-06 20:00:00;15922.91099999
SE;SUDESTE;2024-03-06 20:00:00;53089.45299999
N;NORTE;2024-03-06 21:00:00;8106.84700000
NE;NORDESTE;2024-03-06 21:00:00;14261.57899999
S;SUL;2024-03-06 21:00:00;15591.56099999
SE;SUDESTE;2024-03-06 21:00:00;52407.25099999
N;NORTE;2024-03-06 22:00:00;8213.49800000
NE;NORDESTE;2024-03-06 22:00:00;14335.06600000
S;SUL;2024-03-06 22:00:00;14813.64599999
SE;SUDESTE;2024-03-06 22:00:00;50149.69000000
N;NORTE;2024-03-06 23:00:00;8084.11300000
NE;NORDESTE;2024-03-06 23:00:00;13874.74900000
S;SUL;2024-03-06 23:00:00;13683.79700000
SE;SUDESTE;2024-03-06 23:00:00;47433.72599999
N;NORTE;2024-03-07 00:00:00;7901.80100000
NE;NORDESTE;2024-03-07 00:00:00;13267.05400000
S;SUL;2024-03-07 00:00:00;12639.91800000
SE;SUDESTE;2024-03-07 00:00:00;44612.22799999
N;NORTE;2024-03-07 01:00:00;7799.43300000
NE;NORDESTE;2024-03-07 01:00:00;12852.44799999
S;SUL;2024-03-07 01:00:00;11938.10799999
SE;SUDESTE;2024-03-07 01:00:00;42628.37499999
N;NORTE;2024-03-07 02:00:00;7588.71400000
NE;NORDESTE;2024-03-07 02:00:00;12572.27099999
S;SUL;2024-03-07 02:00:00;11525.02900000
SE;SUDESTE;2024-03-07 02:00:00;41344.40700000
N;NORTE;2024-03-07 03:00:00;7411.12600000
NE;NORDESTE;2024-03-07 03:00:00;12388.23800000
S;SUL;2024-03-07 03:00:00;11371.71500000
SE;SUDESTE;2024-03-07 03:00:00;40682.61800000
N;NORTE;2024-03-07 04:00:00;7332.72500000
NE;NORDESTE;2024-03-07 04:00:00;12251.92099999
S;SUL;2024-03-07 04:00:00;11424.32299999
SE;SUDESTE;2024-03-07 04:00:00;40672.46000000
N;NORTE;2024-03-07 05:00:00;7180.65799999
NE;NORDESTE;2024-03-07 05:00:00;12051.77600000
S;SUL;2024-03-07 05:00:00;12031.80100000
